11794249,38.81,-109.94,1391.00,32.00,0.31,4,123,40.00,62474.00,3895.94,21.00,-78.18,-44.08,-9.02,6.98,6.94,0,1,0,0,0,0,0
11794422,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62394.00,3898.04,-11.00,-78.64,-1.43,-11.73,11.69,-9.14,0,1,0,0,0,0,0
11794506,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62586.00,3879.83,-5.64,-49.27,11.02,-7.96,-0.47,-11.26,0,1,0,0,0,0,0
11794591,38.81,-109.94,1391.00,32.00,0.31,4,123,40.00,62539.00,3897.67,4.64,-26.09,4.90,-3.84,-3.22,1.18,0,1,0,0,0,0,0
11794764,38.81,-109.94,1391.00,32.00,0.31,4,123,40.00,62474.00,3896.19,6.45,-4.00,-7.14,-4.12,-25.89,-16.16,0,1,0,0,0,0,0
11794848,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62486.00,3893.60,31.73,-3.18,-36.43,-0.63,-6.83,3.30,0,1,0,0,0,0,0
11794933,38.81,-109.94,1391.00,32.00,0.31,4,123,40.00,62534.00,3887.82,46.91,-13.18,-47.96,-5.88,-15.73, 0.03,0,1,0,0,0,0,0
11795108,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62535.00,3894.71,2.91,7.64,-15.51,-0.47,-6.94,0.78,0,1,0,0,0,0,0
11795196,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62634.00,3869.38,-10.55,-31.55,15.82,-10.40,-3.14,-20.99,0,1,0,0,0,0,0
11795280,38.81,-109.94,1391.00,32.00,0.31,4,123,40.00,62595.00,3891.02,2.36,-65.73,6.02,-2.59,2.90,-2.98,0,1,0,0,0,0,0
11795450,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62618.00,3879.83,41.00,-26.27,-53.57,5.26,-4.08,-2.43,0,1,0,0,0,0,0
11795535,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62614.00,3875.52,48.27,-19.82,-42.55,-6.75,-14.20,-9.65,0,1,0,0,0,0,0
11795622,38.81,-109.94,1391.00,32.00,0.31,4,123,40.00,62713.00,3869.75,49.45,-34.09,-47.35,-19.02,9.89,0.39,0,1,0,0,0,0,0
11795796,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62654.00,3874.30,22.64,-10.00,-63.57,-4.86,-5.65,10.83,0,1,0,0,0,0,0
11795880,38.81,-109.94,1391.00,32.00,0.31,4,123,39.90,62629.00,3874.91,22.91,-3.73,-60.61,-8.12,-21.54,-9.14,0,1,0,0,0,0,0
11795965,38.81,-109.94,1404.90,34.00,0.31,4,123,39.90,62651.00,3873.31,29.18,-3.64,-55.31,-8.63,-10.04,-7.53,0,1,0,0,0,0,0
11796142,38.81,-109.94,1404.90,34.00,0.31,4,123,39.90,62732.00,3864.10,44.09,-49.09,-43.16,-11.85,5.84,-11.14,0,1,0,0,0,0,0
11796227,38.81,-109.94,1404.90,34.00,0.31,4,123,39.90,62778.00,3862.51,43.73,-53.64,-28.88,-10.40,2.35,-6.94,0,1,0,0,0,0,0
11796312,38.81,-109.94,1404.90,34.00,0.31,4,123,39.90,62719.00,3864.23,44.55,-37.91,-14.29,-14.12,16.36,-4.90,0,1,0,0,0,0,0
11796487,38.81,-109.94,1404.90,34.00,0.31,4,123,39.90,62731.00,3865.58,40.45,-8.73,-51.73,-0.20,-8.36,0.35,0,1,0,0,0,0,0
11796574,38.81,-109.94,1404.90,34.00,0.31,4,123,39.90,62787.00,3857.72,1.64,-68.45,-64.49,-4.39,5.18,5.53,0,1,0,0,0,0,0
11796659,38.81,-109.94,1404.90,34.00,0.31,4,123,39.90,62787.00,3859.81,-17.82,-78.36,-51.73,-8.04,10.59,-5.61,0,1,0,0,0,0,0
11796834,38.81,-109.94,1404.90,34.00,0.31,4,123,39.80,62782.00,3851.10,-40.73,-79.91,-11.02,-9.45,5.69,-5.84,0,1,0,0,0,0,0
11796919,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62967.00,3837.14,-40.91,-40.55,12.24,-14.83,9.49,-18.71,0,1,0,0,0,0,0
11797006,38.81,-109.94,1411.70,35.00,0.31,4,122,39.90,62809.00,3857.97,-24.64,-5.55,-7.86,4.20,-4.04,-9.41,0,1,0,0,0,0,0
11797179,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62836.00,3851.10,34.18,-53.00,-53.78,-4.55,8.79,3.88,0,1,0,0,0,0,0
11797264,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62866.00,3852.70,31.27,-66.64,-24.59,-9.30,7.53,-10.90,0,1,0,0,0,0,0
11797348,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62901.00,3832.98,22.73,-47.00,3.16,-18.12,2.82,-15.89,0,1,0,0,0,0,0
11797524,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62885.00,3850.12,22.00,-4.45,-56.02,-12.04,-4.24,-0.47,0,1,0,0,0,0,0
11797609,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62909.00,3838.36,17.45,-25.00,-71.73,-9.14,-1.14,7.65,0,1,0,0,0,0,0
11797693,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62958.00,3837.63,13.09,-35.64,-73.16,-9.45,0.39,10.28,0,1,0,0,0,0,0
11797867,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62985.00,3835.06,33.27,-4.27,-45.61,-12.71,-4.31,-1.37,0,1,0,0,0,0,0
11797954,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62958.00,3837.63,38.64,-6.36,-36.12,-7.10,-8.39,-9.26,0,1,0,0,0,0,0
11798039,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,62983.00,3832.98,37.27,-9.18,-23.16,-5.45,-6.75,-10.24,0,1,0,0,0,0,0
11798214,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63020.00,3840.45,16.00,-64.55,0.71,-0.90,4.55,-5.41,0,1,0,0,0,0,0
11798298,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63035.00,3826.38,10.27,-78.00,-35.51,-5.88,-2.63,15.14,0,1,0,0,0,0,0
11798386,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63054.00,3825.89,9.73,-33.18,-73.88,4.43,-2.90,7.14,0,1,0,0,0,0,0
11798557,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63083.00,3823.08,15.82,-4.73,-58.16,-16.67,2.55,-2.94,0,1,0,0,0,0,0
11798641,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63045.00,3821.49,11.45,6.73,-14.29,6.59,-0.51,-26.05,0,1,0,0,0,0,0
11798726,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63213.00,3827.60,17.91,-74.64,-32.45,-6.63,9.61,-14.79,0,1,0,0,0,0,0
11798900,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63166.00,3813.06,53.45,-31.55,-40.61,-15.73,3.33,-7.06,0,1,0,0,0,0,0
11798988,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63168.00,3814.89,44.36,-38.73,-65.31,-10.47,2.04,-6.67,0,1,0,0,0,0,0
11799072,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63093.00,3822.71,26.18,-13.55,-68.47,-3.57,-5.84,-3.77,0,1,0,0,0,0,0
11799247,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63192.00,3803.06,-12.91,-1.18,-6.63,-4.04,1.29,-9.18,0,1,0,0,0,0,0
11799357,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63321.00,3792.70,-15.91,-27.91,12.65,-5.81,-0.39,-7.69,0,1,0,0,0,0,0
11799446,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63322.00,3793.67,-12.82,-30.91,14.59,-7.96,-3.92,-4.75,0,1,0,0,0,0,0
11799621,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63327.00,3791.48,7.55,-48.18,15.71,-8.94, 0.03,-3.10,0,1,0,0,0,0,0
11799705,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63350.00,3789.29,11.55,-53.36,8.27,-9.69,1.18,-7.85,0,1,0,0,0,0,0
11799790,38.81,-109.94,1411.70,35.00,0.31,4,122,39.80,63337.00,3796.60,21.18,-31.55,5.00,-12.32,1.33,-13.93,0,1,0,0,0,0,0
11799966,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63222.00,3806.23,35.00,-8.00,-54.69,3.26,-0.55,2.35,0,1,0,0,0,0,0
11800051,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63268.00,3795.01,-7.45,-48.18,-76.22,2.16,-0.71,14.79,0,1,0,0,0,0,0
11800135,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63303.00,3797.33,-15.00,-41.45,-75.51,2.28, 0.07,7.22,0,1,0,0,0,0,0
11800309,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63318.00,3790.26,2.82,-10.36,-66.33,-10.40,2.12,3.53,0,1,0,0,0,0,0
11800396,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63383.00,3786.97,29.73,-0.18,-49.29,-18.71,4.59,6.79,0,1,0,0,0,0,0
11800481,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63318.00,3792.45,27.36,0.27,-24.39,-12.94,-7.53,-9.41,0,1,0,0,0,0,0
11800654,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63419.00,3779.19,41.55,-21.82,-9.18,-8.12,-1.77,-13.65,0,1,0,0,0,0,0
11800739,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63434.00,3781.74,37.36,-8.00,-23.47,-6.79,-4.63,-4.79,0,1,0,0,0,0,0
11800826,38.81,-109.94,1411.70,35.00,0.31,4,122,39.70,63409.00,3783.93,22.91,0.73,-25.20,-7.69,-5.57,-5.33,0,1,0,0,0,0,0
11800998,38.81,-109.94,1441.80,39.00,0.31,6,98,39.70,63368.00,3785.15,-4.73,5.36,-19.49,-6.90,-2.39,-2.98,0,1,0,0,0,0,0
11801083,38.81,-109.94,1441.80,39.00,0.31,6,98,39.70,63385.00,3780.04,-7.64,4.18,-29.18,-4.86,-4.55,-3.37,0,1,0,0,0,0,0
11801167,38.81,-109.94,1441.80,39.00,0.31,6,98,39.70,63431.00,3779.67,-10.18,4.55,-33.98,-6.28,-7.92,6.04,0,1,0,0,0,0,0
11801341,38.81,-109.94,1441.80,39.00,0.31,6,98,39.70,63492.00,3772.13,14.91,-4.45,-3.78,-9.77,-4.31,-7.10,0,1,0,0,0,0,0
11801426,38.81,-109.94,1441.80,39.00,0.31,6,98,39.70,63520.00,3770.07,29.64,-9.36,-13.16,-4.79,-0.12,-3.88,0,1,0,0,0,0,0
11801510,38.81,-109.94,1441.80,39.00,0.31,6,98,39.70,63469.00,3779.55,35.45,-4.00,-29.29,-5.37,-8.28,0.78,0,1,0,0,0,0,0
11801682,38.81,-109.94,1441.80,39.00,0.31,6,98,39.60,63515.00,3769.95,26.09,1.00,-47.76,-4.90,-2.94,1.84,0,1,0,0,0,0,0
11801769,38.81,-109.94,1441.80,39.00,0.31,6,98,39.60,63562.00,3761.56,23.18,0.45,-52.45,-10.83,-5.02,-2.39,0,1,0,0,0,0,0
11801853,38.81,-109.94,1441.80,39.00,0.31,6,98,39.70,63576.00,3762.05,15.09,5.91,-40.71,-7.96,-3.57,-3.61,0,1,0,0,0,0,0
11802025,38.81,-109.94,1450.30,40.00,0.31,6,98,39.60,63642.00,3755.25,-14.55,-25.55,20.20,-6.20,0.12,-11.22,0,1,0,0,0,0,0
11802110,38.81,-109.94,1450.30,40.00,0.31,6,98,39.60,63619.00,3759.14,-12.00,-27.09,13.57,-6.59,-4.24,-11.41,0,1,0,0,0,0,0
11802197,38.81,-109.94,1450.30,40.00,0.31,6,98,39.70,63587.00,3764.72,20.82,-8.91,-8.78,-4.63,-4.82,-4.51,0,1,0,0,0,0,0
11802368,38.81,-109.94,1450.30,40.00,0.31,6,98,39.70,63539.00,3759.14,21.73,0.27,-12.86,-3.92,-7.41,-3.61,0,1,0,0,0,0,0
11802453,38.81,-109.94,1450.30,40.00,0.31,6,98,39.60,63672.00,3743.86,11.27,-7.18,3.57,-4.98,-4.20,-15.14,0,1,0,0,0,0,0
11802537,38.81,-109.94,1450.30,40.00,0.31,6,98,39.70,63784.00,3735.38,16.64,-19.00,3.06,-4.16,-2.59,-11.06,0,1,0,0,0,0,0
11802712,38.81,-109.94,1450.30,40.00,0.31,6,98,39.60,63667.00,3753.68,29.73,1.18,-43.37,-6.79,0.67,8.28,0,1,0,0,0,0,0
11802797,38.81,-109.94,1450.30,40.00,0.31,6,98,39.70,63652.00,3748.95,3.27,-12.82,-71.73,-12.55,-7.49,7.57,0,1,0,0,0,0,0
11802881,38.81,-109.94,1450.30,40.00,0.31,6,98,39.70,63713.00,3744.34,-1.09,-6.00,-65.82,-10.71,-6.00,2.86,0,1,0,0,0,0,0
11803054,38.81,-109.94,1458.60,41.00,0.31,6,98,39.60,63716.00,3744.82,3.64,7.09,-41.33,-11.53,-7.18,1.26,0,1,0,0,0,0,0
11803138,38.81,-109.94,1458.60,41.00,0.31,6,98,39.60,63695.00,3747.86,18.45,0.45,-17.45,-8.94,-5.22,-4.31,0,1,0,0,0,0,0
11803226,38.81,-109.94,1458.60,41.00,0.31,6,98,39.70,63721.00,3743.37,24.45,-13.09,-5.10,-5.96,-7.49,-9.92,0,1,0,0,0,0,0
11803398,38.81,-109.94,1458.60,41.00,0.31,6,98,39.60,63904.00,3717.23,23.36,-43.55,8.78,-2.31,2.59,-7.69,0,1,0,0,0,0,0
11803483,38.81,-109.94,1458.60,41.00,0.31,6,98,39.60,63922.00,3721.94,14.36,-52.82,7.14,-2.59,9.77,-9.14,0,1,0,0,0,0,0
11803568,38.81,-109.94,1458.60,41.00,0.31,6,98,39.70,63945.00,3715.90,7.18,-43.27,12.14,-8.63,0.90,-9.96,0,1,0,0,0,0,0
11803740,38.81,-109.94,1458.60,41.00,0.31,6,98,39.60,63950.00,3720.74,2.64,-14.09,8.47,-8.43,-4.67,-0.16,0,1,0,0,0,0,0
11803825,38.81,-109.94,1458.60,41.00,0.31,6,98,39.60,63904.00,3722.19,-0.36,-18.18,5.20,-11.96,-1.22,-7.02,0,1,0,0,0,0,0
11803910,38.81,-109.94,1458.60,41.00,0.31,6,98,39.60,63883.00,3728.96,-0.27,-18.18,5.41,-8.08,-1.06,-7.14,0,1,0,0,0,0,0
11804081,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,63861.00,3728.48,13.55,6.00,-23.98,2.86,-7.65,-2.67,0,1,0,0,0,0,0
11804168,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,63873.00,3722.79,21.18,4.00,-37.65,-0.67,-15.06,0.86,0,1,0,0,0,0,0
11804253,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,63919.00,3720.01,30.18,0.55,-36.73,-4.71,-6.16,-6.79,0,1,0,0,0,0,0
11804424,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,64061.00,3709.74,17.18,-35.64,11.33,-8.63,0.67,-11.14,0,1,0,0,0,0,0
11804509,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,63971.00,3714.69,17.55,-66.09,-4.80,-9.77,3.80,-5.33,0,1,0,0,0,0,0
11804596,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,63983.00,3714.45,18.27,-76.82,-34.80,-15.53,1.65,-3.49,0,1,0,0,0,0,0
11804770,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,63915.00,3717.47,-0.82,6.55,-10.51,-3.84,-6.35,-21.18,0,1,0,0,0,0,0
11804854,38.81,-109.94,1469.50,42.00,0.31,7,94,39.60,64004.00,3700.69,2.00,-29.36,12.14,0.43,-1.14,-15.85,0,1,0,0,0,0,0
11804939,38.81,-109.94,2004.20,43.00,0.31,8,104,39.60,64167.00,3688.27,30.64,-51.09,-4.39,1.73,-1.49,-9.14,0,1,0,0,0,0,0
11805114,38.81,-109.94,2004.20,43.00,0.31,8,104,39.60,64042.00,3714.57,23.18,-61.00,-0.92,-10.63,9.57,-4.31,0,1,0,0,0,0,0
11805199,38.81,-109.94,2004.20,43.00,0.31,8,104,39.60,64019.00,3706.72,12.55,-76.27,-13.37,-3.37,9.02,-2.08,0,1,0,0,0,0,0
11805283,38.81,-109.94,2004.20,43.00,0.31,8,104,39.60,64063.00,3703.34,17.09,-69.82,-7.45,-13.45,6.98,-7.06,0,1,0,0,0,0,0
11805457,38.81,-109.94,2004.20,43.00,0.31,8,104,39.50,64190.00,3687.19,22.27,-33.09,7.14,-8.47,-5.65,1.10,0,1,0,0,0,0,0
11805544,38.81,-109.94,2004.20,43.00,0.31,8,104,39.50,64225.00,3682.25,9.36,-34.91,7.45,-9.69,-9.38,-5.10,0,1,0,0,0,0,0
11805628,38.81,-109.94,2004.20,43.00,0.31,8,104,39.60,64246.00,3681.04,7.36,-40.00,8.88,-9.22,-0.63,-5.18,0,1,0,0,0,0,0
11805800,38.81,-109.94,2004.20,43.00,0.31,8,104,39.50,64273.00,3675.15,10.82,-35.45,12.55,2.51,-0.16,-5.84,0,1,0,0,0,0,0
11805884,38.81,-109.94,2004.20,43.00,0.31,8,104,39.50,64318.00,3672.50,24.82,-21.18,-3.67,-4.51,-7.45,-14.44,0,1,0,0,0,0,0
11805969,38.80,-109.94,2318.50,44.00,0.31,8,103,39.50,64306.00,3672.74,35.82,-29.55,-7.86,-8.00,-6.24,-13.26,0,1,0,0,0,0,0
11806146,38.80,-109.94,2318.50,44.00,0.31,8,103,39.50,64328.00,3676.47,4.64,-50.09,15.31,-8.00,3.80,-19.38,0,1,0,0,0,0,0
11806231,38.80,-109.94,2318.50,44.00,0.31,8,103,39.50,64198.00,3685.38,0.18,-10.64,1.22,-11.41,-2.82,-6.12,0,1,0,0,0,0,0
11806315,38.80,-109.94,2318.50,44.00,0.31,8,103,39.50,64231.00,3679.12,7.18,5.64,-35.20,-12.71,1.29,0.59,0,1,0,0,0,0,0
11806486,38.80,-109.94,2318.50,44.00,0.31,8,103,39.50,64257.00,3679.84,12.45,-36.91,-67.96,-10.47,-2.71,6.16,0,1,0,0,0,0,0
11806573,38.80,-109.94,2318.50,44.00,0.31,8,103,39.40,64274.00,3674.66,17.00,-42.27,-71.73,-8.67,-7.06,1.96,0,1,0,0,0,0,0
11806657,38.80,-109.94,2318.50,44.00,0.31,8,103,39.50,64344.00,3669.97,22.45,-38.55,-72.45,-9.18,-3.96,0.94,0,1,0,0,0,0,0
11806831,38.80,-109.94,2318.50,44.00,0.31,8,103,39.50,64337.00,3672.14,29.09,-11.73,-62.76,-12.47,0.20,1.14,0,1,0,0,0,0,0
11806916,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64339.00,3673.94,29.27,0.82,-45.00,-12.28,-6.94,-6.00,0,1,0,0,0,0,0
11807006,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64308.00,3671.30,27.45,-31.91,2.14,-3.33,2.79,-8.04,0,1,0,0,0,0,0
11807177,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64304.00,3671.18,19.45,-74.45,-19.08,0.90,7.81,-7.06,0,1,0,0,0,0,0
11807262,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64383.00,3665.41,15.82,-68.27,-61.02,1.53,3.06,-1.26,0,1,0,0,0,0,0
11807346,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64353.00,3667.21,9.18,-18.45,-72.86,-5.81,-6.39,-0.20,0,1,0,0,0,0,0
11807521,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64425.00,3651.35,-2.45,-11.09,5.61,-0.63,-7.73,-18.04,0,1,0,0,0,0,0
11807606,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64500.00,3660.12,11.55,-81.73,-43.78,-14.08,7.14,-10.16,0,1,0,0,0,0,0
11807690,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64451.00,3655.19,24.18,-48.64,-74.39,-7.69,-5.33,-6.59,0,1,0,0,0,0,0
11807864,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64420.00,3661.56,33.91,-2.55,-28.78,-14.08,-20.44,-20.87,0,1,0,0,0,0,0
11807951,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64473.00,3654.47,51.00,-22.00,-34.08,0.63,-0.94,-14.87,0,1,0,0,0,0,0
11808035,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64473.00,3649.79,28.00,-3.36,-26.33,1.84,-12.91,-12.04,0,1,0,0,0,0,0
11808231,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64502.00,3646.55,1.36,-80.45,-7.45,-4.67,-2.43,-14.87,0,1,0,0,0,0,0
11808316,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64542.00,3645.47,8.09,-82.27,-23.98,-3.10,9.26,-6.32,0,1,0,0,0,0,0
11808404,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64511.00,3642.95,13.27,-78.36,-23.78,-1.45,8.12,-8.79,0,1,0,0,0,0,0
11808576,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64580.00,3645.47,14.36,-35.73,10.41,-10.90,-9.06,-4.08,0,1,0,0,0,0,0
11808661,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64543.00,3643.79, 0.09,-14.18,0.71,-9.77,-8.79,0.39,0,1,0,0,0,0,0
11808745,38.80,-109.94,2927.50,45.00,0.31,8,87,39.50,64569.00,3640.44,-13.91,1.45,-19.08,-10.83,-9.89,-7.85,0,1,0,0,0,0,0
11808921,38.80,-109.94,2927.50,45.00,0.31,8,87,39.40,64634.00,3635.88,13.09,3.09,-43.16,-10.00,-7.69,-3.26,0,1,0,0,0,0,0
11809006,38.80,-109.94,3498.70,47.00,0.31,8,84,39.40,64654.00,3629.41,31.82,-6.36,-49.49,-8.51,-2.12,-1.84,0,1,0,0,0,0,0
11809091,38.80,-109.94,3498.70,47.00,0.31,8,84,39.40,64668.00,3634.80,48.55,-17.45,-37.65,-9.77,-3.45,-1.65,0,1,0,0,0,0,0
11809264,38.80,-109.94,3498.70,47.00,0.31,8,84,39.40,64659.00,3632.65,31.36,-6.45,-16.43,-4.00,-5.81,4.12,0,1,0,0,0,0,0
11809351,38.80,-109.94,3498.70,47.00,0.31,8,84,39.40,64698.00,3624.39,1.09,-18.18,2.55,-2.55,-11.26,-2.94,0,1,0,0,0,0,0
11809436,38.80,-109.94,3498.70,47.00,0.31,8,84,39.40,64748.00,3622.11,-6.36,-26.18,7.65,-1.88,-0.20,-0.82,0,1,0,0,0,0,0
11809607,38.80,-109.94,3498.70,47.00,0.31,8,84,39.30,64812.00,3615.77,-16.82,-27.64,14.69,-7.26,1.06,-12.04,0,1,0,0,0,0,0
11809692,38.80,-109.94,3498.70,47.00,0.31,8,84,39.30,64774.00,3619.84,12.55,0.73,-27.14,-10.32,0.75,-11.77,0,1,0,0,0,0,0
11809777,38.80,-109.94,3498.70,47.00,0.31,8,84,39.30,64778.00,3617.45,23.91,-5.64,-56.53,-9.10,1.06,-6.83,0,1,0,0,0,0,0
11809950,38.80,-109.94,3498.70,47.00,0.31,8,84,39.30,64824.00,3613.98,18.91,-68.36,-7.04,-8.04,8.24,4.04,0,1,0,0,0,0,0
11810035,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,64804.00,3605.37,12.27,-49.55,7.76,-4.35,6.63,1.18,0,1,0,0,0,0,0
11810120,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,64930.00,3604.66,-0.73,-26.00,11.12,-10.90,4.00,-14.24,0,1,0,0,0,0,0
11810294,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,64823.00,3612.42,14.36,5.09,-18.16,-1.96,-19.77,4.31,0,1,0,0,0,0,0
11810381,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,64864.00,3606.93,37.55,-7.00,-28.57,-8.12,-5.92,-0.35,0,1,0,0,0,0,0
11810465,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,64873.00,3605.02,43.09,-11.36,-37.35,-4.24,-7.49,-6.83,0,1,0,0,0,0,0
11810639,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,64942.00,3610.15,18.09,-61.82,2.04,-6.55,8.43,-3.77,0,1,0,0,0,0,0
11810723,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,64881.00,3601.67,12.18,-79.64,-29.80,-8.67,5.41,-1.33,0,1,0,0,0,0,0
11810810,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,64942.00,3599.64,7.09,-61.82,-66.02,-13.18,-0.39,-10.63,0,1,0,0,0,0,0
11810985,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,65002.00,3579.13,-47.27,-29.73,17.86,3.96,1.53,-13.81,0,1,0,0,0,0,0
11811070,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,65124.00,3580.32,-34.55,-70.00,9.29,2.71,-0.51,-8.75,0,1,0,0,0,0,0
11811154,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,64998.00,3593.68,14.91,-75.91,-33.98,-7.92,3.06,-5.77,0,1,0,0,0,0,0
11811329,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,65021.00,3583.18,45.45,-53.18,-28.88,-14.55,2.51,-0.75,0,1,0,0,0,0,0
11811414,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,65112.00,3574.13,49.64,-44.55,-22.76,-15.69,1.22,-6.12,0,1,0,0,0,0,0
11811499,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,65161.00,3575.32,41.00,-19.45,-17.96,-14.91,-2.08,-12.08,0,1,0,0,0,0,0
11811674,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,65015.00,3588.55,27.55,-7.27,-55.51,-6.98,-6.71,2.08,0,1,0,0,0,0,0
11811761,38.80,-109.94,3586.70,48.00,0.31,9,82,39.20,65060.00,3582.35,0.64,-12.36,-69.69,-8.24,-1.92,5.73,0,1,0,0,0,0,0
11811846,38.80,-109.94,3586.70,48.00,0.31,9,82,39.30,65050.00,3586.40,-5.64,2.27,-48.47,-4.94, 0.03,0.47,0,1,0,0,0,0,0
11812016,38.80,-109.94,3665.50,50.00,0.31,9,82,39.20,65222.00,3557.36,-27.18,-34.73,17.55,-2.90,7.18,-11.65,0,1,0,0,0,0,0
11812101,38.80,-109.94,3665.50,50.00,0.31,9,82,39.20,65239.00,3568.06,-22.55,-84.64,-16.73, 0.03,8.71,-6.83,0,1,0,0,0,0,0
11812188,38.80,-109.94,3665.50,50.00,0.31,9,82,39.30,65150.00,3570.92,4.36,-81.45,-21.53,-7.18,12.94,-4.12,0,1,0,0,0,0,0
11812361,38.80,-109.94,3665.50,50.00,0.31,9,82,39.20,65169.00,3572.94,37.73,-2.27,-33.16,-10.67,-11.18,6.32,0,1,0,0,0,0,0
11812445,38.80,-109.94,3665.50,50.00,0.31,9,82,39.20,65187.00,3571.15,29.55,1.00,-32.86,-13.34,-11.06,-8.75,0,1,0,0,0,0,0
11812530,38.80,-109.94,3665.50,50.00,0.31,9,82,39.20,65182.00,3564.73,26.36,1.64,-30.00,-4.04,-2.04,-12.40,0,1,0,0,0,0,0
11812705,38.80,-109.94,3665.50,50.00,0.31,9,82,39.20,65211.00,3568.06,-15.09,-27.27,-68.88,-8.00,9.69,13.14,0,1,0,0,0,0,0
11812789,38.80,-109.94,3665.50,50.00,0.31,9,82,39.20,65234.00,3561.04,-21.82,-21.18,-69.49,-5.61,11.34,10.79,0,1,0,0,0,0,0
